MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,Right OPC,Left OPC,Diameter,Sph / Base,Cyl / Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX HC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,SR,ZEISS HARD,5402928278,5402928278,76,3.25,0.00,162.580,124.710,13.4,14.3,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J09,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX HC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,SR,ZEISS HARD,5402928286,5402928286,76,4.25,0.00,125.300,124.710,14.8,14.5,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J09,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX HC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,SR,ZEISS HARD,5402928294,5402928294,76,5.25,0.00,99.440,84.800,6.8,7.7,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J09,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX HC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,SR,ZEISS HARD,5402928302,5402928302,76,6.25,0.00,84.940,84.800,8.1,7.4,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J09,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX HC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,SR,ZEISS HARD,5402928310,5402928310,76,7.25,0.00,72.310,84.800,9.8,7.5,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J09,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX HC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,SR,ZEISS HARD,5402928328,5402928328,76,8.25,0.00,64.090,84.800,11.3,7.3,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J09,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928054,5402928054,76,0.50,0.00,1081.630,124.710,12.5,17.1,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928062,5402928062,76,1.25,0.00,424.000,124.710,10.8,14.4,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928070,5402928070,76,2.25,0.00,234.510,124.710,12.3,14.6,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928088,5402928088,76,3.25,0.00,162.580,124.710,13.4,14.3,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928096,5402928096,76,4.25,0.00,125.300,124.710,14.8,14.5,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928203,5402928203,76,5.25,0.00,99.440,84.800,6.8,7.7,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928211,5402928211,76,6.25,0.00,84.940,84.800,8.1,7.4,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928229,5402928229,76,7.25,0.00,72.310,84.800,9.8,7.5,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SYNCHRONY SV 1.53 TRIVEX UNC,PL,TRIVEX,SINGLE VISION,SV,NONE UVRI,UC,,5402928237,5402928237,76,8.25,0.00,64.090,84.800,11.3,7.3,0.0,0.0,1.527,ND,1.530,45,1.11,,,,,,,,,76,,,,NTN,J08,,,,,,76,76,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223302,0102223302,74,0.50,0.00,803.030,92.170,10.4,17.5,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223310,0102223310,74,1.00,0.00,410.850,92.170,9.4,15.7,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223328,0102223328,74,2.00,0.00,253.590,92.170,8.9,14.1,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223336,0102223336,74,3.00,0.00,172.640,92.170,8.4,12.3,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223344,0102223344,74,4.00,0.00,132.500,92.170,8.4,11.0,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223351,0102223351,74,5.00,0.00,106.000,92.170,8.4,9.5,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223369,0102223369,74,6.00,0.00,94.310,92.170,8.4,8.6,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223377,0102223377,74,7.00,0.00,82.040,92.170,8.4,7.3,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SV+ POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION +,SV,NONE UVRI,SR,PERMA-GARD,0102223385,0102223385,74,8.00,0.00,62.570,66.250,9.4,8.6,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,NTN,232,,,,,,75,74,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201613,0102201613,80,1.00,0.00,495.330,92.170,10.7,17.8,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201621,0102201621,80,2.00,0.00,266.330,92.170,10.7,16.5,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201639,0102201639,80,3.00,0.00,184.030,92.170,10.7,15.3,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201647,0102201647,80,3.75,0.00,140.580,92.170,10.7,13.9,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201654,0102201654,80,4.75,0.00,112.290,92.170,10.7,12.6,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201662,0102201662,80,5.75,0.00,94.810,92.170,10.7,11.2,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201670,0102201670,80,6.50,0.00,82.300,66.250,9.5,12.8,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201688,0102201688,80,7.25,0.00,73.200,66.250,10.4,12.2,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,PERMA-GARD,0102201696,0102201696,80,8.00,0.00,65.510,66.250,11.7,11.8,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,782,,,,,,80,80,,
ZSS,SFN,SV POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION,SV,NONE UVRI,SR,PERMA-GARD,5115300914,5115300914,74,0.50,0.00,883.330,92.170,10.6,17.8,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,,791,,,,,,75,74,,
ZSS,SFN,SV POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION,SV,NONE UVRI,SR,PERMA-GARD,5115300930,5115300930,74,2.25,0.00,229.440,92.170,8.8,13.7,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,,791,,,,,,75,74,,
ZSS,SFN,SV POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION,SV,NONE UVRI,SR,PERMA-GARD,5115300922,5115300922,74,4.50,0.00,117.520,92.170,8.7,10.5,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,,791,,,,,,75,74,,
ZSS,SFN,SV POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION,SV,NONE UVRI,SR,PERMA-GARD,5115300948,5115300948,74,6.25,0.00,84.940,92.170,9.2,8.5,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,,791,,,,,,75,74,,
ZSS,SFN,SV POLYCARBONATE,PY,POLYCARBONATE,SINGLE VISION,SV,NONE UVRI,SR,PERMA-GARD,5115300955,5115300955,74,8.00,0.00,66.170,66.250,7.2,7.2,0.0,0.0,1.586,ND,1.591,30,1.20,,,,,,,,,75,,,,,791,,,,,,75,74,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206513,0102206513,80,1.00,0.00,495.330,92.170,10.7,17.8,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206521,0102206521,80,2.00,0.00,266.330,92.170,10.7,16.5,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206539,0102206539,80,3.00,0.00,184.030,92.170,10.7,15.3,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206547,0102206547,80,3.75,0.00,140.580,92.170,10.7,13.9,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206554,0102206554,80,4.75,0.00,112.290,92.170,10.7,12.6,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206562,0102206562,80,5.75,0.00,94.810,92.170,10.7,11.2,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206570,0102206570,80,6.50,0.00,82.300,66.250,9.5,12.8,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206588,0102206588,80,7.25,0.00,73.200,66.250,10.4,12.2,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,SYNCHRONY ASPHERIC SINGLE VISION POLYCARBONATE,PY,POLYCARBONATE,ASPHERIC SV,SV AS,NONE UVRI,SR,ULTRA-TOUGH,0102206596,0102206596,80,8.00,0.00,65.510,66.250,11.7,11.8,0.0,0.0,1.586,ND,1.591,30,1.20,0.0,0.0,,,,,,,80,,,,,327,,,,,,80,80,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404104,5404404104,78,1.00,0.00,495.330,92.170,10.7,17.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404112,5404404112,78,2.00,0.00,266.330,92.170,10.7,16.5,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404120,5404404120,78,3.00,0.00,184.030,92.170,10.7,15.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404138,5404404138,78,3.75,0.00,140.580,92.170,10.7,13.9,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404146,5404404146,78,4.75,0.00,112.290,92.170,10.7,12.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404153,5404404153,78,5.75,0.00,94.810,92.170,10.7,11.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404161,5404404161,78,6.50,0.00,82.290,66.250,9.5,12.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404179,5404404179,78,7.25,0.00,73.200,66.250,10.4,12.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404404187,5404404187,78,8.00,0.00,65.510,66.250,11.7,11.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K63,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404294,5404404294,78,1.00,0.00,495.330,92.170,10.7,17.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404302,5404404302,78,2.00,0.00,266.330,92.170,10.7,16.5,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404310,5404404310,78,3.00,0.00,184.030,92.170,10.7,15.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404328,5404404328,78,3.75,0.00,140.580,92.170,10.7,13.9,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404336,5404404336,78,4.75,0.00,112.290,92.170,10.7,12.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404344,5404404344,78,5.75,0.00,94.810,92.170,10.7,11.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404351,5404404351,78,6.50,0.00,82.290,66.250,9.5,12.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404369,5404404369,78,7.25,0.00,73.200,66.250,10.4,12.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X BROWN,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404404377,5404404377,78,8.00,0.00,65.510,66.250,11.7,11.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,K64,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048807,7900048807,78,1.00,0.00,495.330,92.170,10.7,17.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048815,7900048815,78,2.00,0.00,266.330,92.170,10.7,16.5,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048823,7900048823,78,3.00,0.00,184.030,92.170,10.7,15.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048831,7900048831,78,3.75,0.00,140.580,92.170,10.7,13.9,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048849,7900048849,78,4.75,0.00,112.290,92.170,10.7,12.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048856,7900048856,78,5.75,0.00,94.810,92.170,10.7,11.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048864,7900048864,78,6.50,0.00,82.290,66.250,9.5,12.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048872,7900048872,78,7.25,0.00,73.200,66.250,10.4,12.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
ZSS,SFN,ZEISS ASPHERIC SV 1.59 PHOTOFUSION X EXTRA GRAY,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT EXG3,SR,ZEISS HARD,7900048880,7900048880,78,8.00,0.00,65.510,66.250,11.7,11.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,78,,,,,M34,PHOTOFUSION X,,,,,78,78,,
